Date,Open,High,Low,Close,Adj Close,Volume
2019-07-30,112.059998,112.400002,111.669998,112.059998,107.067085,3035200
2019-07-31,111.910004,112.339996,109.629997,110.379997,105.461922,6211300
2019-08-01,110.320000,112.169998,109.320000,109.379997,104.506477,7455000
2019-08-02,109.739998,110.139999,108.150002,109.400002,104.525604,5656700
2019-08-05,108.000000,108.000000,105.589996,105.820000,101.105118,7570000
2019-08-06,106.190002,107.839996,105.589996,107.269997,102.490494,7016400
2019-08-07,107.019997,108.639999,105.919998,108.199997,103.379059,7278500
2019-08-08,108.010002,108.839996,107.769997,108.519997,104.195183,4374400
2019-08-09,108.059998,108.459999,106.709999,107.279999,103.004601,4193500
2019-08-12,106.720001,106.839996,104.839996,105.220001,101.026695,5868400
2019-08-13,105.250000,108.110001,104.849998,107.410004,103.129425,6675300
2019-08-14,105.480003,108.059998,105.139999,106.199997,101.967636,9312800
2019-08-15,112.529999,113.639999,110.160004,112.690002,108.198990,19812900
2019-08-16,114.080002,114.930000,112.059998,112.989998,108.487045,10965200
2019-08-19,114.349998,114.779999,113.599998,113.809998,109.274361,7178100
2019-08-20,113.860001,114.040001,112.010002,112.050003,107.584511,6112300
2019-08-21,113.980003,114.070000,111.879997,112.019997,107.555695,8156400
2019-08-22,112.199997,112.790001,111.349998,111.910004,107.450081,5995400
2019-08-23,111.620003,111.910004,110.129997,110.830002,106.413132,6236700
2019-08-26,111.559998,112.269997,111.220001,111.989998,107.526894,5935700
2019-08-27,112.419998,112.809998,111.510002,112.419998,107.939751,5733700
2019-08-28,112.279999,113.080002,111.680000,112.720001,108.227798,5371000
2019-08-29,114.199997,114.589996,113.309998,114.080002,109.533615,5270500
2019-08-30,115.000000,115.379997,113.900002,114.260002,109.706429,5705300
2019-09-03,113.680000,115.309998,113.489998,114.639999,110.071289,5942700
2019-09-04,115.690002,115.959999,114.820000,115.910004,111.290688,5782900
2019-09-05,117.669998,117.959999,115.269997,115.440002,110.839401,5826400
2019-09-06,115.440002,115.750000,114.620003,114.730003,110.157722,4346400
2019-09-09,114.500000,116.610001,114.400002,116.330002,111.693932,5973700
2019-09-10,115.989998,116.959999,115.480003,116.050003,111.425095,4857400
2019-09-11,116.000000,116.699997,115.220001,116.019997,111.396286,5284100
2019-09-12,116.650002,117.070000,115.900002,116.919998,112.260422,4474300
2019-09-13,117.160004,118.190002,116.949997,117.430000,112.750114,5638600
2019-09-16,116.540001,117.169998,115.379997,115.570000,110.964218,6090300
2019-09-17,115.320000,116.690002,115.250000,116.510002,111.866760,4604500
2019-09-18,116.910004,117.230003,116.180000,117.160004,112.490868,3956000
2019-09-19,117.400002,117.809998,116.769997,117.110001,112.442848,3380600
2019-09-20,117.349998,117.639999,116.800003,116.980003,112.318039,11332400
2019-09-23,116.610001,118.410004,116.559998,117.620003,112.932526,5162500
2019-09-24,118.250000,119.860001,118.010002,118.400002,113.681442,7273100
2019-09-25,118.470001,118.720001,117.809998,118.470001,113.748672,4613600
2019-09-26,118.800003,119.550003,118.190002,118.300003,113.585426,3986900
2019-09-27,119.209999,119.230003,117.750000,118.449997,113.729446,3434700
2019-09-30,118.669998,119.440002,118.559998,118.680000,113.950279,3401400
2019-10-01,118.849998,119.110001,117.720001,117.849998,113.153374,3729300
2019-10-02,117.400002,117.550003,115.610001,116.120003,111.492302,5944500
2019-10-03,115.879997,116.800003,114.580002,116.309998,111.674736,5206500
2019-10-04,116.400002,118.300003,116.190002,118.160004,113.451012,4627000
2019-10-07,118.099998,118.300003,116.879997,117.230003,112.558067,4695000
2019-10-08,116.809998,118.669998,116.660004,117.580002,112.894112,5125100
2019-10-09,118.180000,119.300003,118.019997,118.930000,114.190331,3903400
2019-10-10,118.900002,119.879997,118.599998,119.610001,114.843208,4341500
2019-10-11,119.919998,120.709999,118.720001,120.239998,115.448097,6127900
2019-10-14,119.849998,120.459999,119.099998,119.169998,114.420746,4573300
2019-10-15,119.330002,119.989998,118.870003,119.529999,114.766403,4516700
2019-10-16,119.309998,120.110001,119.099998,119.419998,114.660774,3781600
2019-10-17,119.669998,120.250000,119.360001,119.839996,115.064056,3910900
2019-10-18,120.449997,120.599998,119.129997,119.139999,114.391945,5592300
2019-10-21,119.300003,119.830002,118.820000,119.739998,114.968033,3410100
2019-10-22,119.750000,120.169998,119.389999,119.580002,114.814415,2544700
2019-10-23,119.169998,119.849998,118.690002,119.349998,114.593590,2840000
2019-10-24,119.150002,119.570000,118.510002,119.099998,114.353546,2900300
2019-10-25,119.000000,119.330002,118.199997,119.040001,114.295952,2564300
2019-10-28,119.250000,119.699997,118.529999,119.220001,114.468765,3404600
2019-10-29,118.500000,118.730003,117.080002,117.150002,112.481255,4791100
2019-10-30,117.180000,118.370003,117.050003,118.099998,113.393387,2996200
2019-10-31,117.930000,118.279999,116.830002,117.260002,112.586876,4881300
2019-11-01,117.919998,117.970001,117.230003,117.620003,112.932526,3762600
2019-11-04,118.400002,119.110001,117.169998,117.570000,112.884529,4646000
2019-11-05,117.680000,119.139999,117.080002,118.860001,114.123100,4217100
2019-11-06,118.830002,119.620003,118.709999,119.500000,114.737595,3614400
2019-11-07,120.000000,120.919998,119.540001,120.230003,115.438522,4441400
2019-11-08,120.309998,120.879997,118.940002,119.440002,114.680008,3832700
2019-11-11,118.699997,119.629997,118.279999,119.040001,114.295952,4439000
2019-11-12,119.599998,120.000000,118.809998,119.120003,114.372757,5063100
2019-11-13,119.160004,121.360001,118.660004,120.980003,116.158623,7711800
2019-11-14,124.599998,125.379997,119.510002,120.650002,115.841782,22504200
2019-11-15,120.680000,121.000000,118.379997,118.870003,114.132713,10137700
2019-11-18,118.449997,120.870003,118.239998,120.250000,115.457718,6548000
2019-11-19,120.110001,120.360001,119.709999,119.889999,115.112053,3715400
2019-11-20,120.209999,120.480003,118.400002,119.129997,114.382355,5075900
2019-11-21,118.830002,120.000000,118.669998,119.860001,115.083260,4302800
2019-11-22,120.150002,120.300003,119.269997,119.360001,114.603195,3843100
2019-11-25,120.000000,120.019997,117.900002,118.919998,114.180725,5881500
2019-11-26,118.959999,119.300003,118.449997,119.190002,114.439964,6292500
2019-11-27,119.389999,119.800003,118.730003,118.760002,114.027107,3434100
2019-11-29,119.139999,119.970001,119.000000,119.089996,114.343941,3157300
2019-12-02,119.150002,119.379997,117.839996,119.279999,114.526375,5670900
2019-12-03,118.400002,118.959999,117.769997,118.669998,113.940689,6594800
2019-12-04,119.120003,119.199997,118.300003,118.690002,113.959877,5556600
2019-12-05,118.360001,118.779999,117.419998,118.660004,114.442116,4352800
2019-12-06,119.080002,119.800003,118.919998,119.779999,115.522285,4340800
2019-12-09,119.570000,119.860001,119.180000,119.360001,115.117241,4816000
2019-12-10,119.349998,119.559998,119.019997,119.139999,114.905045,4282300
2019-12-11,119.400002,119.650002,118.529999,119.000000,114.770027,3506400
2019-12-12,119.000000,120.110001,118.680000,119.760002,115.503006,4149000
2019-12-13,119.160004,120.650002,119.019997,120.290001,116.014175,5366300
2019-12-16,120.419998,121.349998,120.419998,120.540001,116.255280,5350700
2019-12-17,120.949997,121.699997,120.699997,121.279999,116.968979,4575800
2019-12-18,121.510002,121.680000,119.839996,119.860001,115.599457,5103000
2019-12-19,119.940002,120.510002,119.779999,120.080002,115.811638,4464100
2019-12-20,121.480003,122.120003,120.019997,120.290001,116.014175,7954400
2019-12-23,120.199997,120.690002,119.010002,119.029999,114.798958,4485800
2019-12-24,119.129997,119.599998,119.010002,119.510002,115.261894,2227400
2019-12-26,119.610001,119.849998,118.949997,119.519997,115.271530,4223800
2019-12-27,119.940002,119.940002,119.250000,119.589996,115.339043,3544000
2019-12-30,119.800003,119.809998,119.129997,119.400002,115.155807,2945800
2019-12-31,119.500000,119.800003,118.190002,118.839996,114.615715,4912000
2020-01-02,118.860001,119.889999,118.699997,118.940002,114.712166,6764900
2020-01-03,118.269997,118.790001,117.589996,117.889999,113.699486,5399200
2020-01-06,117.400002,118.089996,116.769997,117.650002,113.468010,6445500
2020-01-07,117.260002,117.519997,116.199997,116.559998,112.416756,6846900
2020-01-08,116.300003,116.730003,115.680000,116.160004,112.030975,5875800
2020-01-09,116.150002,117.370003,116.080002,117.360001,113.188324,5563700
2020-01-10,117.239998,117.339996,115.980003,116.379997,112.243149,6054800
2020-01-13,116.379997,116.550003,115.370003,115.879997,111.760933,6112600
2020-01-14,115.470001,116.209999,115.129997,116.180000,112.050262,6585800
2020-01-15,114.629997,115.870003,114.519997,115.279999,111.182259,7454200
2020-01-16,115.500000,115.930000,115.279999,115.900002,111.780212,5369400
2020-01-17,116.050003,116.300003,114.639999,114.959999,110.873627,10045000
2020-01-21,114.589996,115.690002,114.519997,115.589996,111.481239,7353700
2020-01-22,115.220001,116.529999,115.180000,116.099998,111.973106,4926100
2020-01-23,116.209999,116.309998,115.040001,115.809998,111.693428,4305100
2020-01-24,116.000000,116.029999,114.150002,114.370003,110.304604,4383400
2020-01-27,113.190002,116.230003,112.680000,115.860001,111.741631,7018400
2020-01-28,115.980003,116.900002,115.949997,116.599998,112.455330,5270200
2020-01-29,116.559998,117.120003,115.889999,115.889999,111.770561,3775500
2020-01-30,115.610001,116.720001,115.330002,116.580002,112.436050,4581500
2020-01-31,115.800003,116.260002,113.900002,114.489998,110.420319,7775800
2020-02-03,114.900002,115.389999,114.099998,114.269997,110.208145,4347100
2020-02-04,115.239998,116.239998,114.889999,115.269997,111.172600,5232200
2020-02-05,115.599998,116.949997,114.849998,116.809998,112.657867,5682900
2020-02-06,116.830002,117.230003,116.059998,116.309998,112.175644,5352900
2020-02-07,116.110001,116.760002,115.760002,116.449997,112.310661,3689600
2020-02-10,115.750000,116.980003,115.050003,115.250000,111.153328,6144900
2020-02-11,115.430000,115.500000,114.440002,115.400002,111.297989,5796800
2020-02-12,115.500000,116.419998,115.410004,115.849998,111.731987,4735600
2020-02-13,115.849998,117.540001,115.580002,117.440002,113.265480,5333200
2020-02-14,117.669998,118.570000,117.160004,117.889999,113.699486,8130600
2020-02-18,118.470001,119.949997,117.360001,119.629997,115.377625,11513200
2020-02-19,119.500000,119.940002,117.680000,117.680000,113.496941,7187800
2020-02-20,117.209999,118.110001,116.860001,117.690002,113.506592,5022900
2020-02-21,117.440002,118.750000,117.309998,118.580002,114.364960,6242100
2020-02-24,117.459999,118.459999,115.949997,116.320000,112.185287,6616000
2020-02-25,116.349998,117.070000,114.050003,114.389999,110.323883,7764300
2020-02-26,114.699997,115.169998,113.650002,113.779999,109.735580,6673300
2020-02-27,112.559998,114.070000,110.349998,110.400002,106.475731,9492300
2020-02-28,107.690002,108.519997,104.370003,107.680000,103.852409,17456400
2020-03-02,107.599998,116.400002,107.290001,115.879997,111.760933,17074200
2020-03-03,116.080002,117.529999,112.339996,112.910004,108.896500,11113600
2020-03-04,114.239998,116.839996,113.470001,116.769997,112.619286,8208400
2020-03-05,114.400002,117.250000,113.910004,115.919998,111.799507,8546100
2020-03-06,113.870003,117.910004,113.010002,117.230003,113.062943,9803700
2020-03-09,113.820000,120.629997,112.730003,117.160004,112.995438,19747800
2020-03-10,118.099998,120.680000,114.919998,119.790001,115.531944,12599100
2020-03-11,117.510002,119.029999,112.800003,114.430000,110.362465,10540000
2020-03-12,106.019997,111.489998,102.980003,104.050003,100.351440,18774400
2020-03-13,108.239998,114.589996,103.879997,114.099998,110.044189,14320700
2020-03-16,105.199997,111.330002,102.000000,106.760002,102.965103,12251300
2020-03-17,112.769997,119.269997,110.459999,119.260002,115.020798,17602000
2020-03-18,115.000000,128.080002,114.500000,122.580002,118.222778,25785300
2020-03-19,124.459999,127.000000,117.629997,119.449997,115.713768,19033500
2020-03-20,119.500000,122.790001,111.889999,113.970001,110.405190,18474500
2020-03-23,114.169998,117.540001,112.209999,114.279999,110.705490,13122000
2020-03-24,115.870003,117.370003,111.309998,115.029999,111.432030,14235000
2020-03-25,112.970001,114.000000,108.050003,109.400002,105.978134,17762500
2020-03-26,109.400002,110.870003,106.849998,109.820000,106.384995,19416900
2020-03-27,110.110001,112.279999,108.599998,109.580002,106.152496,12053500
2020-03-30,111.860001,115.800003,110.940002,115.190002,111.587029,9737500
2020-03-31,114.309998,116.190002,112.639999,113.620003,110.066132,8752800
2020-04-01,112.150002,115.529999,111.800003,114.139999,110.569870,9423200
2020-04-02,113.180000,119.110001,112.339996,118.650002,114.938812,9838500
2020-04-03,117.209999,119.910004,117.029999,119.480003,115.742844,9541700
2020-04-06,119.059998,126.389999,118.940002,126.070000,122.126709,15922900
2020-04-07,123.980003,126.489998,121.639999,121.989998,118.174324,13789900
2020-04-08,123.690002,123.809998,120.589996,121.839996,118.029015,9292200
2020-04-09,118.220001,122.870003,117.660004,121.800003,117.990280,10942900
2020-04-13,121.269997,125.669998,121.169998,125.300003,121.380798,8064700
2020-04-14,127.099998,129.789993,126.040001,129.000000,124.965065,11366300
2020-04-15,129.000000,129.880005,127.120003,128.759995,124.732567,7478400
2020-04-16,129.000000,132.919998,128.250000,132.330002,128.190933,10627400
2020-04-17,131.479996,132.970001,129.729996,132.119995,127.987480,10305100
2020-04-20,132.389999,133.380005,129.759995,129.850006,125.788490,8133900
2020-04-21,130.070007,131.029999,128.160004,129.210007,125.168503,9300200
2020-04-22,130.000000,132.380005,128.899994,131.589996,127.474091,6482700
2020-04-23,129.850006,131.089996,127.730003,128.529999,124.509773,9613300
2020-04-24,129.350006,129.889999,128.559998,129.440002,125.391312,5781200
2020-04-27,130.000000,130.309998,128.169998,128.300003,124.286964,5974600
2020-04-28,128.279999,130.240005,127.699997,128.000000,123.996353,6910700
2020-04-29,125.570000,125.760002,122.550003,123.599998,119.733963,14870700
2020-04-30,123.080002,123.440002,121.040001,121.550003,117.748093,13499300
2020-05-01,121.480003,123.690002,120.779999,122.919998,119.075241,10381300
2020-05-04,123.839996,124.400002,121.709999,123.699997,119.830833,5935900
2020-05-05,123.800003,125.260002,123.260002,124.730003,120.828621,6445800
2020-05-06,125.209999,125.489998,122.849998,123.300003,119.443352,5769700
2020-05-07,123.459999,123.980003,121.500000,121.889999,118.596878,9115200
2020-05-08,122.750000,123.010002,121.620003,122.940002,119.618500,6943600
2020-05-11,123.040001,124.309998,123.010002,123.669998,120.328773,8447300
2020-05-12,124.480003,125.660004,123.779999,123.779999,120.435799,6366700
2020-05-13,123.500000,126.239998,123.089996,123.709999,120.367691,9725100
2020-05-14,124.849998,125.129997,121.300003,123.419998,120.085526,7411000
2020-05-15,123.470001,125.940002,123.089996,125.940002,122.537437,10590000
2020-05-18,127.500000,128.559998,126.099998,127.660004,124.210976,12877900
2020-05-19,131.750000,131.990005,124.809998,124.949997,121.574188,24915400
2020-05-20,126.489998,126.589996,124.629997,125.449997,122.060669,10748800
2020-05-21,124.889999,126.139999,124.250000,124.989998,121.613106,7482700
2020-05-22,125.099998,125.349998,123.769997,124.330002,120.970932,7453200
2020-05-26,124.339996,125.510002,123.629997,123.860001,120.513641,7910200
2020-05-27,123.970001,124.489998,121.029999,122.480003,119.170921,10357900
2020-05-28,123.720001,124.949997,123.160004,123.690002,120.348236,8141600
2020-05-29,124.239998,124.709999,121.930000,124.059998,120.708229,9770400
2020-06-01,123.440002,124.410004,122.360001,123.959999,120.610931,6850100
2020-06-02,123.589996,124.150002,122.809998,123.940002,120.591469,6395900
2020-06-03,123.900002,123.989998,122.660004,123.470001,120.134178,6754300
2020-06-04,122.800003,123.889999,121.820000,122.110001,118.810913,8005000
2020-06-05,122.570000,122.680000,119.910004,121.559998,118.275764,13112400
2020-06-08,119.580002,121.239998,119.459999,121.239998,117.964417,9448100
2020-06-09,121.599998,122.000000,120.559998,121.349998,118.071442,6915400
2020-06-10,121.559998,122.500000,121.129997,121.160004,117.886581,9380500
2020-06-11,120.989998,122.580002,119.480003,120.089996,116.845490,11387600
2020-06-12,120.510002,120.750000,117.059998,117.739998,114.558975,10786400
2020-06-15,118.400002,118.680000,117.010002,118.080002,114.889801,10901100
2020-06-16,119.800003,120.230003,118.540001,119.650002,116.417381,8389200
2020-06-17,119.860001,120.129997,118.400002,119.029999,115.814125,6722300
2020-06-18,118.540001,119.059998,117.660004,117.989998,114.802231,6690000
2020-06-19,118.889999,120.300003,117.750000,119.849998,116.611984,13359600
2020-06-22,120.970001,122.089996,120.400002,121.680000,118.392532,9112800
2020-06-23,122.750000,122.849998,120.959999,121.070000,117.799019,6575900
2020-06-24,120.739998,121.120003,119.580002,120.300003,117.049812,6871600
2020-06-25,119.760002,120.160004,118.379997,119.709999,116.475746,6856600
2020-06-26,119.599998,120.839996,118.019997,118.320000,115.123314,8997200
2020-06-29,118.500000,119.680000,118.220001,119.059998,115.843330,5503800
2020-06-30,119.220001,120.129997,118.540001,119.779999,116.543869,6836400
2020-07-01,119.449997,119.919998,118.660004,119.690002,116.456306,6577900
2020-07-02,120.089996,120.879997,118.860001,119.209999,115.989273,5898600
2020-07-06,119.800003,119.870003,118.220001,118.889999,115.677910,7231700
2020-07-07,118.449997,127.550003,118.220001,126.949997,123.520149,31152700
2020-07-08,128.000000,128.130005,124.400002,124.440002,121.077972,17405700
2020-07-09,125.610001,128.179993,124.949997,127.750000,124.298538,14257200
2020-07-10,128.740005,131.369995,127.260002,130.679993,127.149384,14745600
2020-07-13,131.330002,133.630005,128.889999,129.520004,126.020744,14112800
2020-07-14,129.279999,132.500000,129.029999,132.009995,128.443451,8818600
2020-07-15,132.270004,134.130005,130.800003,132.000000,128.433716,10577100
