Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,164.330002,172.250000,163.350006,172.029999,160.803604,3999400
2019-01-03,170.660004,171.770004,168.289993,169.509995,158.448044,4060200
2019-01-04,172.990005,176.000000,171.100006,175.050003,163.626541,3788300
2019-01-07,175.229996,177.830002,172.270004,176.020004,164.533234,3152100
2019-01-08,177.779999,178.100006,172.899994,175.369995,163.925613,2692700
2019-01-09,176.100006,177.690002,174.910004,176.470001,164.953842,3321400
2019-01-10,175.660004,178.070007,175.500000,176.000000,164.514511,2808700
2019-01-11,175.100006,177.039993,172.419998,176.929993,165.383804,3182700
2019-01-14,174.520004,179.539993,174.100006,178.720001,167.057007,3361700
2019-01-15,178.320007,179.990005,176.399994,179.910004,168.169357,2911800
2019-01-16,187.000000,198.149994,185.600006,197.080002,184.218857,15194200
2019-01-17,195.949997,199.800003,192.830002,199.089996,186.097687,8177000
2019-01-18,200.380005,203.000000,196.910004,202.539993,189.322556,5650900
2019-01-22,200.500000,201.470001,195.919998,197.679993,184.779709,4648500
2019-01-23,197.550003,198.089996,194.529999,196.899994,184.050629,3410700
2019-01-24,196.220001,199.679993,195.759995,197.800003,184.891891,2631800
2019-01-25,199.830002,201.190002,199.419998,200.740005,187.640030,3275000
2019-01-28,197.990005,200.070007,197.100006,199.720001,186.686569,2369600
2019-01-29,199.000000,201.970001,197.869995,200.500000,187.415695,2694100
2019-01-30,200.899994,203.289993,199.649994,202.479996,189.266495,2773300
2019-01-31,200.100006,202.350006,196.949997,198.009995,185.088181,5604500
2019-02-01,198.000000,199.639999,196.539993,196.539993,183.714111,3174200
2019-02-04,195.800003,197.759995,194.789993,197.720001,184.817093,2400200
2019-02-05,198.119995,199.330002,196.860001,198.009995,185.088181,2601000
2019-02-06,197.179993,199.059998,195.830002,196.619995,183.788879,2063100
2019-02-07,195.279999,195.880005,191.050003,193.070007,180.470566,2948800
2019-02-08,191.720001,192.619995,188.220001,191.669998,179.161911,2757500
2019-02-11,192.880005,193.320007,191.070007,191.330002,178.844101,2056500
2019-02-12,193.050003,195.649994,193.000000,194.490005,181.797897,2392900
2019-02-13,195.919998,198.779999,194.600006,194.690002,181.984833,2757300
2019-02-14,192.210007,194.130005,189.440002,192.529999,179.965759,2865000
2019-02-15,193.210007,198.889999,193.100006,198.500000,185.546219,3065400
2019-02-19,196.660004,199.059998,195.610001,198.669998,185.705124,2558200
2019-02-20,198.729996,199.300003,197.509995,198.600006,185.639664,2266000
2019-02-21,198.970001,199.449997,195.050003,196.360001,183.545868,2785900
2019-02-22,196.600006,197.750000,195.199997,196.000000,183.209381,2626600
2019-02-25,198.000000,201.500000,197.710007,198.649994,185.686401,3032200
2019-02-26,198.470001,200.559998,196.550003,198.899994,185.920090,2499800
2019-02-27,198.500000,199.889999,197.119995,198.100006,185.920090,1804200
2019-02-28,198.039993,198.399994,196.009995,196.699997,184.606201,2964300
2019-03-01,198.750000,201.440002,197.429993,198.199997,186.013931,2580500
2019-03-04,198.809998,200.830002,194.149994,195.979996,183.930466,2683600
2019-03-05,195.850006,196.179993,193.000000,196.000000,183.949234,2338600
2019-03-06,195.899994,197.559998,194.529999,194.740005,182.766724,2247500
2019-03-07,193.130005,193.449997,190.080002,192.770004,180.917816,3567800
2019-03-08,190.399994,195.770004,189.710007,195.240005,183.235947,3162700
2019-03-11,197.229996,198.970001,195.729996,195.970001,183.921066,2669000
2019-03-12,196.000000,197.399994,195.690002,196.630005,184.540482,1977400
2019-03-13,197.750000,198.929993,196.520004,197.250000,185.122375,1904500
2019-03-14,197.320007,198.500000,196.699997,197.470001,185.328842,1482300
2019-03-15,197.160004,198.850006,196.850006,198.259995,186.070236,2985200
2019-03-18,199.179993,203.850006,198.919998,202.470001,190.021408,3354900
2019-03-19,204.880005,206.449997,200.779999,201.119995,188.754395,3284900
2019-03-20,200.330002,200.330002,193.970001,194.320007,182.372498,5033500
2019-03-21,192.899994,195.550003,191.750000,194.580002,182.616516,4031500
2019-03-22,192.669998,193.710007,187.779999,188.960007,177.342041,5703100
2019-03-25,189.330002,191.449997,186.500000,188.509995,176.919708,3751000
2019-03-26,190.029999,192.410004,188.690002,190.690002,178.965683,2910100
2019-03-27,190.600006,191.610001,188.740005,190.029999,178.346268,2343800
2019-03-28,190.740005,191.910004,189.289993,191.179993,179.425568,2343400
2019-03-29,192.679993,193.110001,191.139999,191.990005,180.185760,2632800
2019-04-01,194.000000,198.089996,193.610001,196.740005,184.643753,3562600
2019-04-02,196.240005,197.759995,195.399994,197.500000,185.357010,2247000
2019-04-03,199.250000,201.089996,198.539993,200.860001,188.510422,3227900
2019-04-04,200.800003,204.289993,200.500000,202.229996,189.796173,2582300
2019-04-05,203.380005,205.500000,202.059998,202.380005,189.936951,2447100
2019-04-08,202.789993,203.630005,201.179993,202.539993,190.087112,1891500
2019-04-09,201.229996,201.589996,198.860001,200.619995,188.285156,2400900
2019-04-10,201.800003,203.169998,200.270004,202.979996,190.500076,1907100
2019-04-11,204.229996,205.449997,201.570007,202.830002,190.359268,2802100
2019-04-12,207.000000,209.970001,206.369995,207.839996,195.061249,5096600
2019-04-15,204.110001,205.740005,199.699997,199.910004,187.618835,6617200
2019-04-16,199.619995,202.940002,199.240005,201.839996,189.430176,4852600
2019-04-17,201.960007,208.500000,201.779999,207.899994,195.117569,4195300
2019-04-18,207.089996,207.860001,205.149994,205.910004,193.249908,2874300
2019-04-22,205.119995,205.589996,204.139999,204.600006,192.020462,1591400
2019-04-23,204.250000,205.190002,202.740005,204.139999,191.588760,2120900
2019-04-24,203.000000,203.520004,199.729996,200.539993,188.210083,4606100
2019-04-25,199.699997,202.559998,199.100006,201.399994,189.017212,2075300
2019-04-26,201.729996,203.119995,200.320007,203.080002,190.593918,1543100
2019-04-29,203.500000,208.000000,203.270004,206.919998,194.197784,2997000
2019-04-30,206.940002,207.990005,204.149994,205.919998,193.259308,1833000
2019-05-01,206.399994,208.410004,204.029999,204.729996,192.142471,1981800
2019-05-02,204.429993,206.220001,203.119995,204.990005,192.386475,1514700
2019-05-03,206.009995,208.750000,205.669998,207.520004,194.760895,1897600
2019-05-06,202.800003,206.979996,201.710007,206.429993,193.737930,1927800
2019-05-07,203.339996,204.000000,201.009995,202.630005,190.171570,2839500
2019-05-08,201.399994,203.199997,200.800003,200.949997,188.594879,1817600
2019-05-09,199.509995,202.220001,197.910004,201.630005,189.233047,2333400
2019-05-10,200.979996,202.100006,198.990005,202.050003,189.627243,2089400
2019-05-13,197.899994,197.899994,194.000000,194.970001,182.982544,3605600
2019-05-14,194.990005,198.130005,194.899994,196.279999,184.212006,2463300
2019-05-15,194.639999,197.589996,193.419998,196.399994,184.324631,2271100
2019-05-16,196.630005,200.000000,196.619995,199.139999,186.896179,2008100
2019-05-17,196.300003,199.089996,196.300003,197.429993,185.291306,1928300
2019-05-20,197.089996,197.779999,195.570007,197.240005,185.113007,2483400
2019-05-21,198.660004,199.320007,198.000000,199.110001,186.867996,2327600
2019-05-22,197.440002,198.479996,195.460007,195.520004,183.498749,2427200
2019-05-23,193.000000,193.000000,189.559998,191.970001,180.166992,3184100
2019-05-24,192.889999,194.070007,191.679993,193.000000,181.133667,1637200
2019-05-28,192.000000,193.309998,189.389999,189.440002,177.792572,3040000
2019-05-29,187.740005,188.649994,184.919998,188.050003,177.283478,2815800
2019-05-30,188.089996,189.369995,186.009995,187.369995,176.642395,1919300
2019-05-31,184.770004,184.889999,182.309998,182.490005,172.041824,2640100
2019-06-03,181.699997,183.490005,180.729996,183.190002,172.701721,2857800
2019-06-04,186.179993,189.990005,185.710007,189.880005,179.008682,2420800
2019-06-05,190.100006,190.160004,187.009995,188.440002,177.651123,1967800
2019-06-06,188.059998,190.740005,187.309998,189.809998,178.942688,1653500
2019-06-07,189.880005,190.610001,188.520004,189.809998,178.942688,1838600
2019-06-10,191.399994,197.000000,191.399994,194.119995,183.005920,2372000
2019-06-11,195.300003,196.119995,193.509995,194.729996,183.581024,1632200
2019-06-12,193.610001,194.050003,189.830002,190.220001,179.329224,2059400
2019-06-13,190.410004,192.250000,190.070007,191.449997,180.488800,1411400
2019-06-14,191.289993,192.169998,189.309998,191.660004,180.686783,1403900
2019-06-17,192.020004,193.229996,190.740005,190.830002,179.904312,1155600
2019-06-18,190.669998,197.130005,190.669998,194.979996,183.816696,2363000
2019-06-19,195.350006,197.610001,194.789993,195.639999,184.438919,2196800
2019-06-20,197.500000,198.190002,193.610001,195.699997,184.495468,2749300
2019-06-21,195.339996,198.339996,193.970001,195.940002,184.721710,3365500
2019-06-24,196.529999,199.350006,196.029999,197.490005,186.182999,2069800
2019-06-25,197.500000,197.520004,194.009995,196.059998,184.834869,1828300
2019-06-26,196.500000,197.869995,196.119995,197.009995,185.730453,1649900
2019-06-27,197.570007,199.610001,196.759995,199.320007,187.908203,2239200
2019-06-28,203.500000,205.839996,202.940002,204.600006,192.885910,4854900
2019-07-01,208.000000,209.850006,205.740005,206.860001,195.016541,2465700
2019-07-02,205.399994,206.309998,204.160004,205.979996,194.186905,1621400
2019-07-03,207.300003,207.399994,205.229996,206.039993,194.243469,978800
2019-07-05,206.860001,208.759995,206.199997,207.899994,195.996979,1511400
2019-07-08,206.360001,207.250000,204.710007,205.750000,193.970078,1853900
2019-07-09,203.750000,207.940002,203.539993,207.770004,195.874435,1812100
2019-07-10,207.179993,208.990005,205.649994,205.970001,194.177490,1779800
2019-07-11,206.199997,212.589996,206.000000,211.350006,199.249496,3691600
2019-07-12,212.000000,214.190002,210.789993,213.940002,201.691162,2626000
2019-07-15,214.110001,214.600006,209.789993,211.580002,199.466293,2600200
2019-07-16,214.800003,217.330002,212.550003,215.520004,203.180710,5283700
2019-07-17,213.830002,215.779999,213.160004,213.300003,201.087814,2583500
2019-07-18,212.710007,215.830002,211.750000,214.520004,202.237961,2858100
2019-07-19,214.020004,215.770004,213.350006,213.520004,201.295242,1822300
2019-07-22,213.399994,214.860001,212.309998,214.000000,201.747726,1907100
2019-07-23,214.949997,220.000000,214.949997,219.429993,206.866821,3330600
2019-07-24,219.250000,222.089996,218.630005,222.029999,209.317993,3180000
2019-07-25,221.770004,221.770004,218.229996,219.979996,207.385361,2776700
2019-07-26,220.449997,222.240005,220.369995,222.139999,209.421692,2304500
2019-07-29,221.000000,222.130005,220.199997,220.320007,207.705887,1372800
2019-07-30,218.490005,221.990005,217.330002,221.399994,208.724045,1644600
2019-07-31,221.240005,221.979996,219.009995,220.130005,207.526779,1991100
2019-08-01,219.350006,219.949997,210.759995,211.600006,199.485153,3070100
2019-08-02,211.580002,211.580002,205.309998,209.369995,197.382828,2503000
2019-08-05,205.820007,205.820007,199.580002,201.679993,190.133102,2794200
2019-08-06,203.559998,206.070007,200.889999,206.009995,194.215179,2349400
2019-08-07,201.110001,205.960007,199.050003,205.740005,193.960648,2454200
2019-08-08,207.169998,207.800003,203.539993,207.000000,195.148514,2342200
2019-08-09,205.619995,208.300003,203.860001,206.899994,195.054214,1790100
2019-08-12,203.279999,204.149994,200.479996,201.520004,189.982269,1479300
2019-08-13,201.509995,206.600006,200.229996,204.110001,192.423950,2115900
2019-08-14,199.800003,199.910004,195.059998,195.559998,184.363495,3025100
2019-08-15,195.910004,196.970001,193.710007,196.179993,184.947983,1981900
2019-08-16,197.029999,200.669998,197.000000,199.419998,188.002487,1878700
2019-08-19,203.809998,204.449997,201.820007,202.199997,190.623306,1646100
2019-08-20,200.210007,201.990005,199.699997,199.979996,188.530426,1545600
2019-08-21,202.740005,203.020004,200.169998,200.679993,189.190353,1160800
2019-08-22,202.279999,203.449997,200.910004,202.419998,190.830750,1275900
2019-08-23,200.809998,201.880005,195.190002,196.199997,184.966858,2200500
2019-08-26,198.270004,199.710007,198.000000,199.649994,188.219330,1441900
2019-08-27,200.330002,200.860001,196.500000,198.070007,186.729813,1513300
2019-08-28,196.570007,201.470001,196.250000,200.419998,188.945221,1437800
2019-08-29,201.360001,204.369995,201.360001,203.440002,192.996017,1816800
2019-08-30,204.850006,205.210007,203.009995,203.910004,193.441910,1529600
2019-09-03,201.100006,201.610001,196.580002,198.970001,188.755508,2633600
2019-09-04,201.490005,202.100006,200.050003,201.729996,191.373825,1720600
2019-09-05,205.270004,208.929993,205.039993,207.050003,196.420731,2237900
2019-09-06,207.059998,208.250000,205.570007,207.210007,196.572510,1438800
2019-09-09,209.220001,213.880005,208.440002,211.979996,201.097610,2734500
2019-09-10,213.500000,217.089996,213.220001,215.630005,204.560257,2615800
2019-09-11,215.210007,216.850006,213.360001,216.800003,205.670166,1886300
2019-09-12,216.380005,220.759995,215.149994,218.740005,207.510559,2913800
2019-09-13,220.350006,221.500000,219.199997,219.899994,208.611053,2722400
2019-09-16,217.820007,219.330002,216.320007,217.220001,206.068619,2205500
2019-09-17,215.800003,216.139999,212.539993,215.910004,204.825851,2429100
2019-09-18,214.830002,217.889999,213.300003,217.080002,205.935822,2474900
2019-09-19,217.580002,217.929993,215.059998,215.229996,204.180771,1596200
2019-09-20,214.660004,216.679993,213.630005,213.740005,202.767258,5458900
2019-09-23,212.850006,214.110001,211.559998,213.460007,202.501648,1485500
2019-09-24,214.039993,214.199997,206.800003,207.750000,197.084778,2837600
2019-09-25,207.960007,211.089996,207.449997,210.029999,199.247696,1593400
2019-09-26,209.050003,209.970001,208.110001,208.220001,197.530640,1685500
2019-09-27,209.850006,210.550003,208.089996,208.970001,198.242126,1530900
2019-09-30,209.710007,209.710007,206.830002,207.229996,196.591461,1794500
2019-10-01,207.009995,209.380005,202.610001,202.690002,192.284546,3156200
2019-10-02,201.690002,201.880005,197.600006,198.250000,188.072464,3386800
2019-10-03,197.610001,198.369995,193.990005,197.240005,187.114334,2914500
2019-10-04,196.990005,201.229996,196.039993,200.800003,190.491577,3021100
2019-10-07,200.789993,202.529999,199.470001,200.399994,190.112076,2202200
2019-10-08,197.600006,198.949997,195.919998,197.369995,187.237640,2654900
2019-10-09,198.190002,198.979996,196.679993,196.850006,186.744354,2443500
2019-10-10,197.589996,201.320007,197.539993,199.869995,189.609299,2108000
2019-10-11,203.720001,207.289993,203.720001,204.679993,194.172363,3334300
2019-10-14,203.830002,206.169998,202.919998,205.820007,195.253860,2286100
2019-10-15,202.000000,208.240005,198.610001,206.460007,195.861023,8241900
2019-10-16,206.169998,208.619995,206.100006,207.419998,196.771713,3405800
2019-10-17,208.289993,208.929993,204.389999,206.460007,195.861023,2876500
2019-10-18,204.990005,208.059998,204.990005,206.520004,195.917938,2207000
2019-10-21,208.669998,210.860001,207.679993,209.250000,198.507782,1934900
2019-10-22,209.589996,211.649994,208.309998,209.600006,198.839783,1868000
2019-10-23,209.220001,212.020004,209.000000,211.320007,200.471527,1574500
2019-10-24,211.610001,213.149994,209.779999,211.050003,200.215347,1266500
2019-10-25,210.179993,215.419998,210.179993,214.229996,203.232132,2602100
2019-10-28,216.320007,218.919998,215.690002,217.750000,206.571411,2707800
2019-10-29,217.220001,219.279999,216.449997,217.639999,206.467041,2030800
2019-10-30,217.020004,217.050003,213.809998,215.809998,204.730988,1584900
2019-10-31,215.149994,215.360001,211.320007,213.380005,202.425735,1876200
2019-11-01,215.259995,217.889999,214.750000,217.389999,206.229889,2112300
2019-11-04,219.699997,220.690002,218.570007,219.869995,208.582520,2538100
2019-11-05,220.800003,221.779999,218.470001,218.639999,207.415726,2525100
2019-11-06,218.009995,219.070007,216.550003,218.419998,207.207001,1863000
2019-11-07,220.770004,224.770004,220.410004,223.289993,211.827026,3748600
2019-11-08,223.000000,223.229996,221.100006,222.910004,211.466507,1610800
2019-11-11,220.899994,221.410004,218.520004,219.029999,207.785660,2754500
2019-11-12,218.559998,221.110001,217.929993,220.410004,209.094849,1891600
2019-11-13,218.389999,219.839996,217.009995,219.320007,208.060822,1756000
2019-11-14,218.789993,220.470001,218.029999,219.429993,208.165131,1483100
2019-11-15,220.000000,221.089996,219.039993,220.250000,208.943054,1693100
2019-11-18,219.729996,219.949997,218.039993,219.729996,208.449768,1603400
2019-11-19,220.559998,220.679993,218.309998,220.039993,208.743820,1817100
2019-11-20,218.360001,219.470001,216.399994,217.910004,206.723190,2177700
2019-11-21,218.600006,219.320007,216.820007,218.229996,207.026733,1677700
2019-11-22,218.000000,220.710007,218.000000,220.279999,208.971527,1529100
2019-11-25,220.889999,223.949997,220.889999,222.750000,211.314728,2181800
